,Gads_true,Gads_pred,Cadsb_true,Cadsb_pred,Csite_true,Csite_pred
596,-0.22597675,-0.24904498,6,6,1,1
597,-1.8579956,-1.8895667,4,4,1,1
598,-1.0289303,-1.0508846,4,4,1,1
599,-0.29574293,-0.30319828,6,6,1,1
600,-0.34115398,-0.35958233,6,6,1,1
601,0.4156238,0.43678865,3,3,1,1
602,-0.96845454,-0.96736693,5,5,0,0
603,-0.008047295,0.021800995,3,3,1,1
604,-0.4172504,-0.26586536,6,6,1,1
605,0.28228855,0.21030971,3,3,1,1
606,-0.24757634,-0.22759141,6,6,1,1
607,-0.34299,-0.37540165,3,3,2,2
608,-0.6866491,-0.5383165,3,3,1,1
609,-0.53615457,-0.6322612,1,1,2,2
610,1.5639756,1.2825879,2,2,0,0
611,0.7650285,0.77515364,3,3,2,2
612,-0.5495337,-0.5717748,6,6,1,1
613,-0.49289492,-0.45206568,6,6,1,1
614,-0.3175085,-0.3589822,3,3,2,2
615,-0.57412475,-0.50068635,0,0,0,0
616,-0.19730228,-0.17161617,3,3,2,2
617,-0.003586405,0.0435723,3,3,2,2
618,-0.9222914,-0.94432044,5,5,0,0
619,1.0704545,1.0362074,2,2,0,0
620,-0.7331797,-0.6343324,4,4,1,1
621,-0.5035065,-0.47509232,0,0,0,0
622,-0.41830292,-0.4639684,3,3,2,2
623,-1.3391298,-1.2379024,4,4,1,1
624,-1.4815837,-1.4339976,5,5,0,0
625,0.85123664,0.8039606,3,3,1,1
626,-0.5548784,-0.49367818,4,4,1,1
627,-1.3280649,-1.3086219,4,4,1,1
628,-0.71500015,-0.6314286,6,6,1,1
629,-0.3184417,-0.33529705,6,6,1,1
630,-0.2645597,-0.28204852,4,4,1,1
631,0.112240545,0.10268794,3,3,2,2
632,-0.5438043,-0.5341249,6,6,1,1
633,-2.191897,-2.2086668,4,4,1,1
634,-0.38603064,-0.39977774,0,0,0,0
635,0.50423706,0.4876462,0,0,0,0
636,-0.44967434,-0.44727108,6,6,1,1
637,-0.33510628,-0.36892357,6,6,1,1
638,-1.573763,-1.5464436,4,4,1,1
639,-1.620415,-1.628309,4,4,1,1
640,-1.279805,-1.3147,5,5,0,0
641,-1.2990148,-1.2813047,5,5,0,0
642,-0.47416463,-0.43768004,6,6,1,1
643,-1.244223,-1.2215315,4,4,1,1
644,-1.4265863,-1.4121258,4,4,1,1
645,-0.3429308,-0.3453648,3,3,2,2
646,0.26844454,0.37881142,3,3,1,1
647,-0.3093744,-0.38812244,0,0,0,0
648,-0.39356205,-0.3739766,0,0,0,0
649,-1.4992744,-1.4626464,5,5,0,0
650,-1.5803609,-1.5901477,4,4,1,1
651,-1.4192615,-1.457716,5,5,0,0
652,-1.0912824,-1.1199871,4,4,1,1
653,0.77331346,0.72962534,3,3,1,1
654,-1.0034128,-1.0143116,4,4,1,1
655,-0.2797261,-0.41720527,6,6,1,1
656,-0.14568503,-0.18403262,6,6,1,1
657,-0.5928691,-0.6057619,6,6,1,1
658,0.34124112,0.45061216,0,0,0,0
659,-0.61801255,-0.6752954,1,1,2,2
660,-0.4806425,-0.49067786,6,6,1,1
661,-0.95575976,-0.93691075,1,1,2,2
662,-1.3770661,-1.3769141,4,4,1,1
663,-0.3229426,-0.55998385,0,0,0,0
664,-1.2061739,-1.2041503,5,5,0,0
665,-1.2664524,-1.247083,5,5,0,0
666,0.5367425,1.051551,2,2,0,0
667,0.12689549,0.10650267,1,1,2,2
668,-0.8876489,-0.9473174,5,5,0,0
669,-1.2110946,-1.2309031,5,5,0,0
670,-0.31705314,-0.34854463,1,1,2,2
671,-0.29581025,-0.36669922,0,0,0,0
672,-1.1905553,-1.1262348,4,4,1,1
673,-0.26708087,-0.28413302,6,6,1,1
674,-1.5145943,-1.5030013,4,4,1,1
675,0.12499683,0.1307317,3,3,2,2
676,-0.727608,-0.69815993,6,6,1,1
677,0.23743674,0.21571362,3,3,2,2
678,-1.6544731,-1.4923581,5,5,0,0
679,0.07702893,0.17754951,1,1,2,2
680,0.001632955,-0.044696003,3,3,1,1
681,0.09603196,0.07390775,3,3,2,2
682,0.29406983,0.39527178,3,3,1,1
683,0.41056255,0.3914399,3,3,1,1
684,0.2965154,0.35571998,3,3,2,2
685,0.37813383,0.39912456,1,1,2,2
686,-0.2824488,-0.33268183,6,6,1,1
687,-0.5133602,-0.47547662,6,6,1,1
688,0.20333426,0.20387748,3,3,1,1
689,0.036261886,0.10695893,3,3,1,1
690,-0.2991003,-0.31023276,4,4,1,1
691,-0.5096304,-0.5064261,6,6,1,1
692,1.612568,1.5433019,2,2,0,0
693,-1.312856,-1.313012,4,4,1,1
694,0.040183365,0.0124688,3,3,2,2
695,-0.6624661,-0.6526664,4,4,1,1
696,-0.88381296,-0.90417385,3,3,2,2
697,0.44792995,0.43027547,0,0,0,0
698,-0.36735836,-0.39270353,4,4,1,1
699,-0.043078315,-0.060744733,3,3,2,2
700,-0.18627708,-0.17660359,0,0,0,0
701,-0.3978421,-0.36187336,6,6,1,1
702,-0.48431176,-0.36045924,0,0,0,0
703,-0.31193143,-0.3374129,6,6,1,1
704,-0.29331225,-0.26056132,1,1,2,2
705,1.712324,1.7247076,2,2,0,0
706,-1.3440849,-1.358457,5,5,0,0
707,-0.19581254,-0.21579236,6,6,1,1
708,0.8420152,0.9094869,3,3,2,2
709,0.01049461,0.002290383,1,1,2,2
710,-1.4011998,-1.3427794,4,4,1,1
711,-0.34273103,-0.3390513,0,0,0,0
712,-1.4347552,-1.4381529,4,4,1,1
713,-0.44074407,-0.44355506,6,6,1,1
714,-0.19261333,-0.15878417,0,0,0,0
715,-0.5006126,-0.4482163,0,0,0,0
716,-1.1323712,-1.1151634,5,5,0,0
717,-0.48344645,-0.4562258,0,0,0,0
718,-0.11469132,-0.2235819,3,3,1,1
719,-0.2695014,-0.24432345,6,6,1,1
720,0.6219295,0.68483675,3,3,2,2
721,0.24470411,0.33427364,1,1,2,2
722,-0.17190787,-0.15449794,0,0,0,0
723,-1.1418915,-1.1877376,5,5,0,0
724,0.7169317,0.7752439,3,3,1,1
725,-0.28725094,-0.26507622,3,3,2,2
726,0.5827937,0.49147916,3,3,2,2
727,-1.7410771,-1.7324966,4,4,1,1
728,-0.4257777,-0.48700625,6,6,1,1
729,0.5937455,0.5386225,1,1,2,2
730,-2.0555062,-2.0902514,4,4,1,1
731,-0.16927432,-0.20587383,6,6,1,1
732,0.33585274,0.37868628,3,3,2,2
733,-0.96677816,-0.92152494,5,5,0,0
734,-0.81635606,-0.75002766,1,1,2,2
735,-0.50776565,-0.26717296,3,3,1,1
736,1.1850064,1.1830318,2,2,0,0
737,-1.1369097,-1.107358,4,4,1,1
738,-0.27030328,-0.19501194,6,6,1,1
739,-0.5929404,-0.56970507,6,6,1,1
740,-0.3292024,-0.39771754,0,0,0,0
741,0.036367416,0.0384437,3,3,1,1
742,0.10674719,0.09122729,1,1,2,2
743,-0.49793604,-0.4746399,6,6,1,1
744,-0.40338156,-0.47105873,0,0,0,0
745,1.8434924,1.8334665,2,2,0,0
746,-1.056639,-0.99023426,4,4,1,1
747,-1.4430684,-1.4410952,5,5,0,0
748,0.1654992,0.111542895,1,1,2,2
749,-0.59640115,-0.42576435,6,6,1,1
750,-1.3256717,-1.296425,5,5,0,0
751,-2.0434601,-2.0460181,4,4,1,1
752,1.0067271,1.0209675,2,2,0,0
753,-1.215598,-1.1765665,5,5,0,0
754,-1.5827361,-1.6164932,4,4,1,1
755,0.84507424,0.87531424,3,3,2,2
756,2.6610155,2.681283,2,2,0,0
757,-1.0894947,-0.96447545,5,5,0,0
758,-0.50388366,-0.43178672,6,6,1,1
759,-0.39055985,-0.34512025,0,0,0,0
760,-0.51779056,-0.50702775,6,6,1,1
761,-1.6836739,-1.6206813,4,4,1,1
762,-0.33879077,-0.35837492,0,0,0,0
763,-1.2560136,-1.241644,5,5,0,0
764,-1.6784148,-1.6293037,4,4,1,1
765,-1.2145808,-1.2348323,5,5,0,0
766,0.678468,0.7972218,2,2,0,0
767,-1.0298866,-0.9463145,1,1,2,2
768,-1.3196799,-1.2209868,4,4,1,1
769,-0.6699554,-0.6812936,3,3,2,2
770,-1.1705946,-1.1937482,4,4,1,1
771,-0.4550161,-0.41400215,0,0,0,0
772,-0.5727202,-0.4746665,6,6,1,1
773,-1.2720476,-1.3017998,5,5,0,0
774,-1.6843146,-1.617105,4,4,1,1
775,-2.0056207,-1.9381207,4,4,1,1
776,-0.39765018,-0.3813156,0,0,0,0
777,-1.2821263,-1.3676164,5,5,0,0
778,-0.38630888,-0.34023085,6,6,1,1
779,1.2077239,1.2162648,3,3,1,1
780,-1.3614817,-1.3965185,5,5,0,0
781,-0.40359217,-0.4183011,6,6,1,1
782,-0.24212894,-0.20383123,6,6,1,1
783,-1.3600317,-1.3673687,5,5,0,0
784,0.3107947,0.3277093,0,0,0,0
785,-0.473811,-0.4652055,6,6,1,1
786,-0.2579461,-0.2514603,6,6,1,1
787,-1.4176078,-1.396009,5,5,0,0
788,0.37358874,0.45297492,0,0,0,0
789,-0.5306769,-0.5135109,6,6,1,1
790,-1.1818986,-1.2336152,4,4,1,1
791,-2.378449,-2.3614535,4,4,1,1
792,-1.4192654,-1.3716111,4,4,1,1
793,-0.35444897,-0.29327744,0,0,0,0
794,-0.38037652,-0.38031766,0,0,0,0
795,1.1433274,1.1311451,2,2,0,0
796,0.00296642,-0.0012673065,1,1,2,2
797,0.028501015,0.08102099,3,3,2,2
798,-0.00888726,-0.008191764,0,0,0,0
799,-1.1188666,-1.183397,5,5,0,0
800,-0.42921528,-0.37186822,3,3,2,2
801,-0.54412,-0.50486916,6,6,1,1
802,-0.32457966,-0.34217232,0,0,0,0
803,-0.31339726,-0.32005435,0,0,0,0
804,0.064070106,0.07204932,3,3,2,2
805,-1.6225772,-1.68276,4,4,1,1
806,-0.3196603,-0.30865023,6,6,1,1
807,-0.6308658,-0.58641815,6,6,1,1
808,-0.2562995,-0.25641447,1,1,2,2
809,-0.33508185,-0.3613627,0,0,0,0
810,-0.40538296,-0.38978514,6,6,1,1
811,0.34522453,0.31339067,3,3,2,2
812,-0.25975636,-0.23562917,6,6,1,1
813,-1.1398171,-1.0372715,5,5,0,0
814,0.36507335,0.39350742,1,1,2,2
815,-0.41719922,-0.4961781,6,6,1,1
816,-1.6187655,-1.6128963,4,4,1,1
817,-0.49371168,-0.49194095,6,6,1,1
818,-1.8069252,-1.8459314,4,4,1,1
819,0.15350232,0.19070363,0,0,0,0
820,-0.1303099,-0.14264075,0,0,0,0
821,-1.059784,-1.063971,4,4,1,1
822,-1.1098248,-1.013369,4,4,1,1
823,-0.81503874,-0.8151169,4,4,1,1
824,0.15852952,0.17428695,1,1,2,2
825,0.1244325,0.100592956,1,1,2,2
826,-1.3837131,-1.336341,5,5,0,0
827,-0.23946173,-0.22385967,3,3,2,2
828,-1.6213756,-1.5621618,5,5,0,0
829,-0.005312945,0.007004589,6,6,1,1
830,0.51007605,0.44740424,3,3,1,1
831,-1.2815592,-1.2897848,5,5,0,0
832,-1.8187941,-1.7548351,4,4,1,1
833,-0.22238332,-0.21578568,3,3,1,1
834,0.97909087,0.97042286,3,3,1,1
835,-1.4696238,-1.3586721,4,4,1,1
836,-0.5090498,-0.49355525,6,6,1,1
837,-1.0486453,-1.0265324,5,5,0,0
838,-0.4235242,-0.39448783,6,6,1,1
839,1.1186287,1.1609893,3,3,1,1
840,0.11165995,0.14470355,3,3,1,1
841,-0.12826861,-0.059448466,0,0,0,0
842,-0.28526974,-0.37354147,6,6,1,1
843,0.23651999,0.2673967,3,3,2,2
844,0.26965007,0.30023396,0,0,0,0
845,-0.33124882,-0.18197131,3,3,2,2
846,-0.46883285,-0.5037757,6,6,1,1
847,-0.6087686,-0.5759587,6,6,1,1
848,-0.000849785,0.066115215,3,3,2,2
849,-0.2948371,-0.27501416,6,6,1,1
850,-0.04606046,-0.085955195,0,0,0,0
851,-1.1646842,-1.1897635,5,5,0,0
852,0.56776285,0.72628486,2,2,0,0
853,-1.6125078,-1.4947535,4,4,1,1
854,-0.17519836,-0.11473944,0,0,0,0
855,-0.09769418,-0.15553474,0,0,0,0
856,2.585049,2.6299648,2,2,0,0
857,-0.47342554,-0.5240813,6,6,1,1
858,-0.24279016,-0.23072627,0,0,0,0
859,-0.39332467,-0.43753296,0,0,0,0
860,-1.10925,-0.9382318,3,3,2,2
861,-1.0294887,-1.0239766,1,1,2,2
862,-1.2233099,-1.1954436,5,5,0,0
863,-0.33470112,-0.3037869,6,6,1,1
864,-0.16286482,-0.18611732,6,6,1,1
865,-0.8060528,-0.8185706,4,4,1,1
866,-1.9631228,-1.977019,4,4,1,1
867,-0.42131272,-0.4468195,6,6,1,1
868,1.6635829,1.6584836,2,2,0,0
869,-0.46045765,-0.44177726,6,6,1,1
870,0.7387901,0.6274905,3,3,1,1
871,0.10180455,0.0642623,0,0,0,0
872,-0.44738668,-0.5271714,1,1,2,2
873,0.21740909,0.14736634,0,0,0,0
874,-0.43099806,-0.47575593,6,6,1,1
875,-0.8925471,-0.9573958,5,5,0,0
876,-0.28586465,-0.32743818,6,6,1,1
877,0.30286977,0.30655527,0,0,0,0
878,-0.3768923,-0.41070268,3,3,1,1
879,-0.28385207,-0.26042336,0,0,0,0
880,0.14396973,0.19899297,3,3,1,1
881,0.07759098,0.107840836,0,0,0,0
882,-1.248349,-1.2741799,5,5,0,0
883,0.13824372,0.17139348,3,3,2,2
884,-1.3766834,-1.4507219,5,5,0,0
885,-0.31217846,-0.31766167,6,6,1,1
886,0.16982833,0.24090654,1,1,2,2
887,0.15657866,0.16423576,1,1,2,2
888,0.47667873,0.5210451,3,3,1,1
889,-0.10605916,-0.10617465,3,3,2,2
890,-0.42943823,-0.40543184,6,6,1,1
891,-1.4801265,-1.4879608,5,5,0,0
892,-0.50320476,-0.45039216,6,6,1,1
893,0.42961982,0.42894527,2,2,0,0
894,-0.25059906,-0.22511457,6,6,1,1
895,-0.65353376,-0.67375803,3,3,2,2
896,-0.2541053,-0.17930788,0,0,0,0
897,-1.2978227,-1.267101,5,5,0,0
898,0.29009557,0.28781217,0,0,0,0
899,0.8757518,0.7784817,3,3,1,1
900,-0.21395111,-0.20222658,6,6,1,1
901,-1.0415097,-1.1584756,5,5,0,0
902,-1.0056155,-1.0577786,5,5,0,0
903,-0.94590366,-0.9522265,5,5,0,0
904,-0.37307173,-0.37029907,0,0,0,0
905,-1.3377981,-1.3331435,4,4,1,1
906,-1.2267557,-1.22261,4,4,1,1
907,-0.25750324,-0.19936453,1,1,2,2
908,-1.1339154,-1.1305251,4,4,1,1
909,1.2132815,1.2130201,2,2,0,0
910,-0.40183687,-0.4149459,0,0,0,0
911,1.1183174,1.152669,2,2,0,0
912,-0.4877081,-0.44417444,6,6,1,1
913,-0.54574525,-0.5105865,6,6,1,1
914,-0.44585425,-0.41919506,6,6,1,1
915,-0.16325769,-0.22623558,0,0,0,0
916,-0.93760663,-0.9125472,4,4,1,1
917,-1.1503612,-1.1281683,4,4,1,1
918,0.36031917,0.32922652,3,3,2,2
919,0.50095457,0.53235286,0,0,0,0
920,-0.47583526,-0.38118207,3,3,1,1
921,-1.7827109,-1.6907734,4,4,1,1
922,-0.4062695,-0.39611235,1,1,2,2
923,-0.44320095,-0.4490566,0,0,0,0
924,-0.61003464,-0.6109952,3,3,2,2
925,-0.44767022,-0.4358115,6,6,1,1
926,-0.21018955,-0.21388388,1,1,2,2
927,-0.651876,-0.585208,0,0,0,0
928,1.0245688,1.0273725,2,2,0,0
929,-0.286965,-0.28171372,0,0,0,0
930,1.1626536,1.1691939,2,2,0,0
931,-0.5751686,-0.5662005,6,6,1,1
932,-0.24935415,-0.18467657,1,1,2,2
933,0.024805386,0.08451045,3,3,2,2
934,-0.517397,-0.5440375,3,3,1,1
935,-0.5816215,-0.56404114,6,6,1,1
936,-0.21243867,-0.23747852,6,6,1,1
937,0.5323794,0.6946321,2,2,0,0
938,-0.39225587,-0.41660538,0,0,0,0
939,-0.4279298,-0.40810212,6,6,1,1
940,1.1591977,1.1427523,3,3,1,1
941,-0.62172824,-0.5917213,6,6,1,1
942,-0.23596302,-0.23672396,0,0,0,0
943,-0.25881213,-0.1426201,3,3,2,2
944,-1.248351,-1.2210141,4,4,1,1
945,-0.49081564,-0.5276663,6,6,1,1
946,-0.33998317,-0.31571606,0,0,0,0
947,-1.4859595,-1.5275087,5,5,0,0
948,-0.3469987,-0.34212452,0,0,0,0
949,0.303511,0.15707058,3,3,1,1
950,-1.1789638,-1.2657604,5,5,0,0
951,-0.43629774,-0.39976716,6,6,1,1
952,-0.5256829,-0.51307684,6,6,1,1
953,-0.5504525,-0.5167419,6,6,1,1
954,0.23692276,0.168733,0,0,0,0
955,-0.96772784,-1.0643843,1,1,2,2
956,-1.3227973,-1.300326,5,5,0,0
957,-0.2482866,-0.32483608,0,0,0,0
958,2.393324,2.3127153,2,2,0,0
959,-0.37358296,-0.43143207,6,6,1,1
960,-1.5441687,-1.5239456,4,4,1,1
961,-0.4046895,-0.35935113,6,6,1,1
962,-0.47322068,-0.45678157,0,0,0,0
963,-1.1871575,-1.1722771,5,5,0,0
964,-0.9404946,-0.9601094,4,4,1,1
965,-0.9635992,-0.98720944,5,5,0,0
966,0.42706656,0.477242,3,3,1,1
967,-1.7052748,-1.6352097,4,4,1,1
968,0.22035974,0.2712263,1,1,2,2
969,-0.10337836,-0.076607674,3,3,1,1
970,-1.6396614,-1.5953529,4,4,1,1
971,-1.4163342,-1.3614306,4,4,1,1
972,-1.1978261,-1.1819953,3,3,2,2
973,-1.285259,-1.2418306,5,5,0,0
974,0.87375593,1.1525053,2,2,0,0
975,-0.4021395,-0.39511728,6,6,1,1
976,0.16140316,0.17320517,0,0,0,0
977,-0.37799352,-0.36174262,6,6,1,1
978,-0.6624691,-0.7489344,3,3,1,1
979,-0.68976086,-0.6223634,1,1,2,2
980,-0.36159956,-0.36811376,6,6,1,1
981,1.2295789,1.2779139,3,3,2,2
982,-0.67527866,-0.58035004,6,6,1,1
983,-0.40705758,-0.3594162,3,3,2,2
984,0.85207653,0.96532506,3,3,1,1
985,-0.9478968,-0.94938827,3,3,2,2
986,0.06770019,0.12212252,3,3,2,2
987,-1.6812211,-1.6575305,4,4,1,1
988,-0.51032096,-0.45602077,3,3,2,2
989,-1.397527,-1.472904,4,4,1,1
990,-0.23608364,-0.22878286,6,6,1,1
991,-1.013595,-0.9282559,3,3,2,2
992,-1.4818496,-1.4296913,5,5,0,0
993,-0.54888827,-0.56185675,6,6,1,1
994,-0.36231855,-0.34758937,1,1,2,2
995,-0.85697514,-0.7753166,1,1,2,2
996,-1.9481854,-1.9641387,4,4,1,1
997,0.18406774,0.20228225,3,3,2,2
998,0.5656279,0.5479001,3,3,2,2
999,-1.5068687,-1.4934142,4,4,1,1
1000,-0.53495085,-0.45814994,6,6,1,1
1001,-0.1013414,-0.089315884,0,0,0,0
1002,-0.5046038,-0.49761832,6,6,1,1
1003,-0.30757853,-0.30741176,6,6,1,1
1004,-0.89907223,-0.81390965,1,1,2,2
1005,-0.934168,-0.90836656,5,5,0,0
1006,0.3355526,0.33517736,1,1,2,2
1007,-0.5193686,-0.46640238,6,6,1,1
1008,-0.7855268,-0.81996626,3,3,2,2
1009,-1.1655391,-1.3648236,4,4,1,1
1010,0.805371,0.7431221,2,2,0,0
1011,-0.15488917,-0.1220293,0,0,0,0
1012,0.2528969,0.25918815,3,3,1,1
1013,-0.39201337,-0.42329156,0,0,0,0
1014,0.23677403,0.14247108,1,1,2,2
1015,1.1158117,1.1611986,3,3,2,2
1016,-0.3183439,-0.37050173,0,0,0,0
1017,-1.0832013,-1.0394711,5,5,0,0
1018,2.5302253,2.5666244,2,2,0,0
1019,-0.01088773,-0.013716437,0,0,0,0
1020,-0.41940764,-0.4394469,6,6,1,1
1021,-0.16468579,-0.1349434,3,3,2,2
1022,-0.62299204,-0.5517572,3,3,2,2
1023,-0.30228052,-0.2915264,6,6,1,1
1024,0.6506438,0.6907659,3,3,2,2
1025,-0.47027543,-0.45656824,6,6,1,1
1026,-0.22115539,-0.20843586,6,6,1,1
1027,-0.46182334,-0.4880196,1,1,2,2
1028,-1.5553037,-1.5851848,4,4,1,1
1029,-0.6524964,-0.5766495,1,1,2,2
1030,-0.35316727,-0.3268661,6,6,1,1
1031,-0.35221133,-0.3807588,6,6,1,1
1032,0.044424243,0.1752195,3,3,2,2
1033,-0.4883051,-0.4644491,6,6,1,1
1034,1.6558064,1.6362801,2,2,0,0
1035,-0.55749184,-0.51777333,6,6,1,1
1036,-0.62226874,-0.58397514,1,1,2,2
1037,-0.35540026,-0.35836294,0,0,0,0
1038,-0.4499212,-0.4082343,6,6,1,1
1039,0.18107456,0.1843628,3,3,2,2
1040,-0.3506988,-0.37581116,6,6,1,1
1041,-1.3870213,-1.348846,4,4,1,1
1042,1.7557621,1.6676003,2,2,0,0
1043,-0.34904975,-0.34930217,0,0,0,0
1044,-0.35992926,-0.34664953,6,6,1,1
1045,-0.18852076,-0.13573071,3,3,2,2
1046,-1.3234149,-1.2882783,4,4,1,1
1047,-1.9201335,-1.9079762,4,4,1,1
1048,-0.3001743,-0.2911122,0,0,0,0
1049,0.20069703,0.21140976,3,3,1,1
1050,0.38907886,0.15499645,3,3,2,2
1051,0.45616284,0.44138044,0,0,0,0
1052,-0.6699048,-0.8165728,3,3,2,2
1053,-0.46844214,-0.4203161,0,0,0,0
1054,-1.0796545,-1.0419506,5,5,0,0
1055,-0.50234574,-0.3830277,3,3,1,1
1056,-0.30628473,-0.30390093,6,6,1,1
1057,-0.5245287,-0.429716,6,6,1,1
1058,-0.22321106,-0.24510947,1,1,2,2
1059,-0.096121006,-0.08273276,6,6,1,1
1060,-1.5442152,-1.6164955,4,4,1,1
1061,-0.45199275,-0.3696299,6,6,1,1
1062,0.063525915,0.038651943,3,3,2,2
1063,-0.68378645,-0.6486581,4,4,1,1
1064,-0.19509064,-0.16336727,1,1,2,2
1065,-0.40662536,-0.38772705,0,0,0,0
1066,0.08414721,0.022349745,1,1,2,2
1067,-1.7376428,-1.6572515,4,4,1,1
1068,-0.39358708,-0.40172967,6,6,1,1
1069,-0.2613985,-0.36725187,4,4,1,1
1070,1.0432013,1.0472325,2,2,0,0
1071,-0.50745964,-0.47412372,6,6,1,1
1072,-1.153057,-1.1633133,5,5,0,0
1073,0.18269785,0.26261368,3,3,2,2
1074,-0.43509358,-0.42412502,6,6,1,1
1075,-1.5026047,-1.5610284,5,5,0,0
1076,-0.7418716,-0.8207454,5,5,0,0
1077,-0.5394076,-0.42118946,3,3,2,2
1078,-0.54539675,-0.47208637,0,0,0,0
1079,-0.19401072,-0.2064819,0,0,0,0
1080,0.9455281,0.9710171,2,2,0,0
1081,-0.83012444,-0.8307533,5,5,0,0
1082,-0.55690444,-0.4246179,3,3,2,2
1083,1.0688608,1.1355662,3,3,1,1
1084,0.16336562,0.20650494,1,1,2,2
1085,-1.2157174,-1.226592,4,4,1,1
1086,-0.35466716,-0.34803084,0,0,0,0
1087,-1.9747062,-2.0058854,4,4,1,1
1088,-1.2818339,-1.4374187,4,4,1,1
1089,-1.1068947,-1.1181979,4,4,1,1
1090,-0.9214701,-0.9216281,5,5,0,0
1091,-0.17542341,-0.14318235,3,3,2,2
1092,-0.4748131,-0.47192684,6,6,1,1
1093,-0.26298654,-0.17138886,3,3,2,2
1094,-0.4241031,-0.4403597,6,6,1,1
1095,2.3700585,2.4479952,2,2,0,0
1096,-1.6285433,-1.6920385,4,4,1,1
1097,2.2988355,2.3083358,2,2,0,0
1098,-0.8927103,-0.9053374,5,5,0,0
1099,-0.8820526,-0.63749826,3,3,2,2
1100,-0.28637782,-0.31073618,6,6,1,1
1101,-1.2480859,-1.1588354,1,1,2,2
1102,0.993796,0.9606996,2,2,0,0
1103,-0.43907562,-0.45626494,6,6,1,1
1104,-0.87071,-0.82938445,3,3,2,2
1105,0.60777754,0.6409808,3,3,1,1
1106,-0.9272832,-0.9628279,5,5,0,0
1107,0.23615053,0.23436442,0,0,0,0
1108,-0.29072496,-0.30198172,6,6,1,1
1109,0.82771814,0.8698166,3,3,1,1
1110,-0.43862626,-0.4283999,6,6,1,1
1111,-1.3322513,-1.3223478,5,5,0,0
1112,-0.24886976,-0.17034322,3,3,2,2
1113,-0.011262455,0.10735328,3,3,2,2
1114,0.13735631,0.17634378,3,3,1,1
1115,0.6831981,0.5026612,1,1,2,2
1116,-0.2871927,-0.35880435,3,3,2,2
1117,-0.30307183,-0.23610753,0,0,0,0
1118,-0.16279316,-0.12588331,3,3,2,2
1119,-0.19724308,-0.21040389,6,6,1,1
1120,-0.2711211,-0.31020492,6,6,1,1
1121,-1.2150671,-1.1588954,4,4,1,1
1122,0.04127471,0.05523704,1,1,2,2
1123,-0.1300409,-0.10638937,3,3,1,1
1124,-0.443948,-0.51622903,6,6,1,1
1125,1.1059043,1.0031027,3,3,1,1
1126,-0.459187,-0.45995456,0,0,0,0
1127,-1.3061752,-1.3109471,5,5,0,0
1128,0.14494391,0.11324037,3,3,1,1
1129,-0.18664043,-0.15655743,1,1,2,2
1130,-0.19571432,-0.17930359,6,6,1,1
1131,0.51871186,0.49330422,0,0,0,0
1132,-1.4913833,-1.5128789,5,5,0,0
1133,0.14502707,0.050189212,1,1,2,2
1134,-0.30099565,-0.35146326,0,0,0,0
1135,-0.52573574,-0.43048978,1,1,2,2
1136,-0.2544562,-0.18704924,3,3,2,2
1137,0.82806,0.83889264,3,3,2,2
1138,-0.34042647,-0.6971509,3,3,2,2
1139,-1.2942129,-1.2971084,5,5,0,0
1140,-0.31875062,-0.35776618,0,0,0,0
1141,-0.4148723,-0.44271705,0,0,0,0
1142,-0.7392442,-0.7038106,1,1,2,2
1143,-1.2986699,-1.2679543,5,5,0,0
1144,-0.5187396,-0.47945315,6,6,1,1
1145,-0.3184482,-0.13254458,0,0,0,0
1146,-1.1938155,-1.1629193,4,4,1,1
1147,-0.4355012,-0.4479513,6,6,1,1
1148,-0.21562806,-0.18062584,3,3,1,1
1149,-1.6955576,-1.6550964,4,4,1,1
1150,-0.4054668,-0.39988092,6,6,1,1
1151,-0.6219707,-0.5778649,3,3,2,2
1152,-0.1427679,-0.09101938,0,0,0,0
1153,0.17214061,0.32338402,3,3,1,1
1154,0.04807466,0.04326091,1,1,2,2
1155,0.11218887,0.17596176,1,1,2,2
1156,0.19890685,0.23476201,0,0,0,0
1157,-1.6867627,-1.75697,4,4,1,1
1158,1.6634383,1.8561894,2,2,0,0
1159,0.08244445,0.10776813,0,0,0,0
1160,0.32480183,0.26291764,3,3,2,2
1161,-0.3945777,-0.3341799,6,6,1,1
1162,1.2427742,1.2628802,2,2,0,0
1163,-0.27507696,-0.3040478,6,6,1,1
1164,-1.2340596,-1.2371912,5,5,0,0
1165,-0.34823895,-0.42629117,1,1,2,2
1166,-0.95176876,-0.95983964,5,5,0,0
1167,1.022612,1.0283791,2,2,0,0
1168,-1.5983279,-1.5841235,4,4,1,1
1169,0.23571773,0.3006643,1,1,2,2
1170,-0.10326725,-0.11507012,3,3,1,1
1171,-0.14302039,-0.16757111,3,3,2,2
1172,-0.8987276,-0.96924037,3,3,2,2
1173,-1.2559031,-1.3006965,5,5,0,0
1174,-0.44702083,-0.45122832,6,6,1,1
1175,0.04460884,0.034390256,0,0,0,0
1176,-0.8152695,-0.8532697,4,4,1,1
1177,0.71411324,0.7499753,3,3,2,2
1178,-0.14685182,-0.0993817,0,0,0,0
1179,-0.055211496,-0.12451185,3,3,2,2
1180,-0.42027807,-0.4586176,6,6,1,1
1181,-0.49208263,-0.4469884,0,0,0,0
1182,-0.5601724,-0.5864593,3,3,1,1
1183,-0.42973655,-0.43697295,6,6,1,1
1184,0.9581858,0.95307004,2,2,0,0
